,Id,Student_id,Professor_id,Area,Title
533,534,6979,83,Memory Analysis,Memory Analysis 49
534,535,8833,134,Memory Analysis,Memory Analysis 41
535,536,649,113,Drivers,Drivers 35
536,537,8147,85,Autonomous Robotics,Autonomous Robotics 82
537,538,3250,6,Artifficial Intelligence,Artifficial Intelligence 91
538,539,2546,156,Human Computer Interaction,Human Computer Interaction 72
539,540,9109,194,Big Data,Big Data 62
540,541,6503,86,Memory Analysis,Memory Analysis 70
541,542,9580,128,Human Computer Interaction,Human Computer Interaction 95
542,543,1297,165,Cluster Computing,Cluster Computing 83
543,544,3999,102,Memory Analysis,Memory Analysis 51
544,545,369,105,Cluster Computing,Cluster Computing 87
545,546,4700,158,Unity Games,Unity Games 64
546,547,952,35,CPU Analysis,CPU Analysis 31
547,548,413,42,Memory Analysis,Memory Analysis 49
548,549,2995,46,Memory Analysis,Memory Analysis 59
549,550,6069,48,Modelling,Modelling 71
550,551,4989,119,Human Computer Interaction,Human Computer Interaction 38
551,552,2370,77,Autonomous Robotics,Autonomous Robotics 40
552,553,9815,40,NLP,NLP 56
553,554,2219,180,Autonomous Robotics,Autonomous Robotics 36
554,555,1078,177,Security,Security 75
555,556,9332,37,Memory Analysis,Memory Analysis 54
556,557,7657,144,Unity Games,Unity Games 72
557,558,9696,13,Security,Security 75
558,559,4850,41,Modelling,Modelling 32
559,560,6569,56,Autonomus Multi-Robot,Autonomus Multi-Robot 24
560,561,8281,109,Artifficial Intelligence,Artifficial Intelligence 99
561,562,4529,197,Artifficial Intelligence,Artifficial Intelligence 29
562,563,3223,194,Big Data,Big Data 46
563,564,795,140,Human Computer Interaction,Human Computer Interaction 18
564,565,9143,149,Autonomus Multi-Robot,Autonomus Multi-Robot 14
565,566,2348,136,CPU Analysis,CPU Analysis 33
566,567,3064,91,NLP,NLP 52
567,568,3692,110,Artifficial Intelligence,Artifficial Intelligence 25
568,569,4582,114,Containers,Containers 83
569,570,8983,167,Autonomus Multi-Robot,Autonomus Multi-Robot 38
570,571,1623,116,NLP,NLP 70
571,572,4939,23,Operating Systems,Operating Systems 67
572,573,9771,74,Artifficial Intelligence,Artifficial Intelligence 77
573,574,7384,115,Modelling,Modelling 12
574,575,5846,111,Memory Analysis,Memory Analysis 91
575,576,1349,120,Machine Learning,Machine Learning 91
576,577,547,103,Human Computer Interaction,Human Computer Interaction 26
577,578,1999,199,Modelling,Modelling 1
578,579,3513,18,Security,Security 52
579,580,9974,132,Operating Systems,Operating Systems 26
580,581,6249,143,Memory Analysis,Memory Analysis 24
581,582,4077,92,Autonomus Multi-Robot,Autonomus Multi-Robot 26
582,583,5906,109,Machine Learning,Machine Learning 59
583,584,1935,135,Security,Security 75
584,585,929,102,CPU Analysis,CPU Analysis 74
585,586,5723,49,Animation,Animation 88
586,587,1344,24,Grid Computing,Grid Computing 58
587,588,1010,8,Algorithms Analysis,Algorithms Analysis 46
588,589,5405,96,Compilers,Compilers 47
589,590,3193,152,Human Computer Interaction,Human Computer Interaction 50
590,591,806,122,Machine Learning,Machine Learning 90
591,592,4752,29,Autonomus Multi-Robot,Autonomus Multi-Robot 39
592,593,6216,157,Semantic Web,Semantic Web 30
593,594,5838,159,Memory Analysis,Memory Analysis 5
594,595,5672,200,Autonomous Robotics,Autonomous Robotics 65
595,596,3394,160,Operating Systems,Operating Systems 22
596,597,7593,106,Unity Games,Unity Games 100
597,598,4747,168,Operating Systems,Operating Systems 63
598,599,6861,195,CPU Analysis,CPU Analysis 45
599,600,1073,12,Modelling,Modelling 41
600,601,2250,61,Algorithms Analysis,Algorithms Analysis 7
601,602,8172,193,Drivers,Drivers 37
602,603,3590,17,Grid Computing,Grid Computing 37
603,604,3592,92,Autonomous Robotics,Autonomous Robotics 24
604,605,5865,87,Semantic Web,Semantic Web 12
605,606,3893,169,Autonomus Multi-Robot,Autonomus Multi-Robot 6
606,607,2985,105,Grid Computing,Grid Computing 96
607,608,9869,97,Modelling,Modelling 10
608,609,3147,190,NLP,NLP 29
609,610,7717,69,Drivers,Drivers 61
610,611,8262,170,CPU Analysis,CPU Analysis 24
611,612,3891,127,Security,Security 67
612,613,3965,90,Drivers,Drivers 74
613,614,4356,74,Machine Learning,Machine Learning 93
614,615,8493,193,Security,Security 44
615,616,4150,147,Machine Learning,Machine Learning 46
616,617,5015,100,Memory Analysis,Memory Analysis 40
617,618,3934,198,NLP,NLP 72
618,619,5747,147,Machine Learning,Machine Learning 93
619,620,7055,82,Containers,Containers 61
620,621,9189,175,Machine Learning,Machine Learning 16
621,622,3491,96,Security,Security 70
622,623,531,21,NLP,NLP 58
623,624,4609,55,Human Computer Interaction,Human Computer Interaction 94
624,625,3744,16,Containers,Containers 40
625,626,5050,67,Human Computer Interaction,Human Computer Interaction 57
626,627,5641,173,Containers,Containers 15
627,628,9831,191,Animation,Animation 96
628,629,4787,131,Autonomus Multi-Robot,Autonomus Multi-Robot 5
629,630,8500,125,CPU Analysis,CPU Analysis 59
630,631,1369,122,Artifficial Intelligence,Artifficial Intelligence 51
631,632,6341,158,Modelling,Modelling 93
632,633,4715,70,Big Data,Big Data 21
633,634,2432,54,Autonomous Robotics,Autonomous Robotics 40
634,635,9386,36,Autonomous Robotics,Autonomous Robotics 91
635,636,4040,103,NLP,NLP 13
636,637,5168,150,NLP,NLP 67
637,638,2569,186,Compilers,Compilers 95
638,639,8580,148,Artifficial Intelligence,Artifficial Intelligence 25
639,640,8210,11,Big Data,Big Data 7
640,641,8827,55,NLP,NLP 72
641,642,5486,97,Animation,Animation 70
642,643,9449,110,Machine Learning,Machine Learning 89
643,644,7830,84,Memory Analysis,Memory Analysis 50
644,645,7164,111,Memory Analysis,Memory Analysis 28
645,646,6504,58,Cluster Computing,Cluster Computing 12
646,647,7162,183,Algorithms Analysis,Algorithms Analysis 43
647,648,3834,198,Semantic Web,Semantic Web 7
648,649,4921,150,Semantic Web,Semantic Web 12
649,650,8114,146,Compilers,Compilers 52
650,651,7089,129,Big Data,Big Data 66
651,652,8238,141,Memory Analysis,Memory Analysis 51
652,653,9613,87,Semantic Web,Semantic Web 5
653,654,7610,82,Containers,Containers 62
654,655,4711,103,NLP,NLP 54
655,656,1030,164,Machine Learning,Machine Learning 14
656,657,4676,27,Autonomus Multi-Robot,Autonomus Multi-Robot 100
657,658,2969,60,Autonomus Multi-Robot,Autonomus Multi-Robot 72
658,659,816,198,NLP,NLP 68
659,660,4940,9,Memory Analysis,Memory Analysis 43
660,661,7393,38,Semantic Web,Semantic Web 100
661,662,3066,78,Autonomus Multi-Robot,Autonomus Multi-Robot 84
662,663,4847,28,Animation,Animation 28
663,664,6199,106,Animation,Animation 62
664,665,539,146,Security,Security 44
665,666,6755,9,Memory Analysis,Memory Analysis 83
666,667,4558,2,Algorithms Analysis,Algorithms Analysis 74
667,668,4951,156,Human Computer Interaction,Human Computer Interaction 30
668,669,9579,165,Cluster Computing,Cluster Computing 21
669,670,4351,117,Containers,Containers 35
670,671,1153,65,CPU Analysis,CPU Analysis 59
671,672,555,27,Autonomus Multi-Robot,Autonomus Multi-Robot 62
672,673,3409,142,Operating Systems,Operating Systems 70
673,674,3743,177,Security,Security 86
674,675,8816,1,Drivers,Drivers 57
675,676,2331,77,Autonomus Multi-Robot,Autonomus Multi-Robot 51
676,677,7926,82,Containers,Containers 20
677,678,4003,5,Machine Learning,Machine Learning 1
678,679,2390,109,Artifficial Intelligence,Artifficial Intelligence 41
679,680,8401,40,NLP,NLP 3
680,681,7023,198,Semantic Web,Semantic Web 15
681,682,6187,140,Semantic Web,Semantic Web 3
682,683,3656,120,Artifficial Intelligence,Artifficial Intelligence 4
683,684,523,52,NLP,NLP 91
684,685,3497,141,Memory Analysis,Memory Analysis 51
685,686,715,136,Memory Analysis,Memory Analysis 51
686,687,3519,140,Human Computer Interaction,Human Computer Interaction 53
687,688,4421,154,Human Computer Interaction,Human Computer Interaction 94
688,689,3808,195,CPU Analysis,CPU Analysis 90
689,690,3616,4,Compilers,Compilers 87
690,691,4366,192,CPU Analysis,CPU Analysis 11
691,692,2068,127,Security,Security 30
692,693,8740,136,Memory Analysis,Memory Analysis 20
693,694,3006,171,Autonomus Multi-Robot,Autonomus Multi-Robot 18
694,695,859,124,Autonomus Multi-Robot,Autonomus Multi-Robot 28
695,696,287,193,Operating Systems,Operating Systems 67
696,697,636,35,Memory Analysis,Memory Analysis 21
697,698,9909,102,CPU Analysis,CPU Analysis 82
698,699,1393,142,Compilers,Compilers 99
699,700,3477,102,CPU Analysis,CPU Analysis 44
700,701,59,41,Unity Games,Unity Games 25
701,702,3644,195,Memory Analysis,Memory Analysis 15
702,703,7442,178,Autonomus Multi-Robot,Autonomus Multi-Robot 10
703,704,2715,158,Animation,Animation 9
704,705,7217,165,Big Data,Big Data 84
705,706,1829,146,Security,Security 79
706,707,1279,183,Machine Learning,Machine Learning 81
707,708,1547,92,Autonomus Multi-Robot,Autonomus Multi-Robot 97
708,709,9599,80,Algorithms Analysis,Algorithms Analysis 12
709,710,6051,171,Autonomus Multi-Robot,Autonomus Multi-Robot 57
710,711,9183,120,Algorithms Analysis,Algorithms Analysis 77
711,712,1255,110,Artifficial Intelligence,Artifficial Intelligence 87
712,713,5268,125,CPU Analysis,CPU Analysis 35
713,714,6920,105,Cluster Computing,Cluster Computing 26
714,715,7947,192,Memory Analysis,Memory Analysis 58
715,716,1177,15,Unity Games,Unity Games 4
716,717,6709,66,Autonomous Robotics,Autonomous Robotics 91
717,718,1997,70,Big Data,Big Data 66
718,719,6292,180,Autonomus Multi-Robot,Autonomus Multi-Robot 25
719,720,9623,112,Autonomus Multi-Robot,Autonomus Multi-Robot 37
720,721,8764,167,Autonomus Multi-Robot,Autonomus Multi-Robot 42
721,722,4791,21,NLP,NLP 98
722,723,4885,39,Compilers,Compilers 85
723,724,7647,159,CPU Analysis,CPU Analysis 59
724,725,1130,194,Grid Computing,Grid Computing 2
725,726,2399,133,Semantic Web,Semantic Web 68
726,727,3856,32,Memory Analysis,Memory Analysis 1
727,728,5274,143,CPU Analysis,CPU Analysis 91
728,729,9008,183,Artifficial Intelligence,Artifficial Intelligence 32
729,730,7996,51,Animation,Animation 61
730,731,1854,18,Drivers,Drivers 27
731,732,1125,72,Unity Games,Unity Games 17
732,733,9331,94,Semantic Web,Semantic Web 27
733,734,2845,173,Cluster Computing,Cluster Computing 48
734,735,2707,22,NLP,NLP 67
735,736,8340,154,Human Computer Interaction,Human Computer Interaction 2
736,737,9702,58,Grid Computing,Grid Computing 16
737,738,7214,190,Semantic Web,Semantic Web 21
738,739,4294,103,Semantic Web,Semantic Web 39
739,740,4330,149,Autonomus Multi-Robot,Autonomus Multi-Robot 62
740,741,1791,174,Autonomus Multi-Robot,Autonomus Multi-Robot 35
741,742,4982,47,Drivers,Drivers 34
742,743,8179,96,Drivers,Drivers 16
743,744,5733,71,Artifficial Intelligence,Artifficial Intelligence 29
744,745,9960,191,Unity Games,Unity Games 92
745,746,9573,52,NLP,NLP 93
746,747,7009,31,Security,Security 93
747,748,3931,125,CPU Analysis,CPU Analysis 40
748,749,2896,109,Machine Learning,Machine Learning 97
749,750,3226,155,Semantic Web,Semantic Web 99
750,751,1176,49,Unity Games,Unity Games 1
751,752,897,132,Security,Security 88
752,753,276,22,NLP,NLP 79
753,754,9587,32,CPU Analysis,CPU Analysis 75
754,755,878,128,Human Computer Interaction,Human Computer Interaction 61
755,756,2748,50,Semantic Web,Semantic Web 45
756,757,1172,190,NLP,NLP 20
757,758,5058,94,Human Computer Interaction,Human Computer Interaction 20
758,759,3435,79,Machine Learning,Machine Learning 65
759,760,203,98,Semantic Web,Semantic Web 42
760,761,7348,48,Modelling,Modelling 91
761,762,1005,25,NLP,NLP 10
762,763,4994,12,Animation,Animation 58
763,764,8636,69,Compilers,Compilers 55
764,765,3855,162,Operating Systems,Operating Systems 29
765,766,8781,136,CPU Analysis,CPU Analysis 3
766,767,5153,104,Human Computer Interaction,Human Computer Interaction 37
767,768,8991,137,Autonomous Robotics,Autonomous Robotics 82
768,769,5395,43,Security,Security 37
769,770,2028,180,Autonomus Multi-Robot,Autonomus Multi-Robot 63
770,771,9783,176,Modelling,Modelling 75
771,772,1618,2,Algorithms Analysis,Algorithms Analysis 73
772,773,2538,136,CPU Analysis,CPU Analysis 12
773,774,7904,135,Operating Systems,Operating Systems 17
774,775,249,107,CPU Analysis,CPU Analysis 16
775,776,8581,9,CPU Analysis,CPU Analysis 6
776,777,6402,46,CPU Analysis,CPU Analysis 40
777,778,8796,139,Human Computer Interaction,Human Computer Interaction 80
778,779,4252,27,Autonomous Robotics,Autonomous Robotics 92
779,780,4572,5,Machine Learning,Machine Learning 92
780,781,562,174,Autonomous Robotics,Autonomous Robotics 48
781,782,1836,77,Autonomous Robotics,Autonomous Robotics 73
782,783,5059,172,Algorithms Analysis,Algorithms Analysis 97
783,784,8603,154,NLP,NLP 88
784,785,921,26,CPU Analysis,CPU Analysis 87
785,786,3432,34,Algorithms Analysis,Algorithms Analysis 47
786,787,8856,22,NLP,NLP 46
787,788,7174,179,Semantic Web,Semantic Web 41
788,789,1754,132,Drivers,Drivers 10
789,790,1535,85,Autonomus Multi-Robot,Autonomus Multi-Robot 23
790,791,588,85,Autonomus Multi-Robot,Autonomus Multi-Robot 94
791,792,6931,32,CPU Analysis,CPU Analysis 52
792,793,8919,191,Modelling,Modelling 69
793,794,5123,181,Memory Analysis,Memory Analysis 74
794,795,4721,74,Algorithms Analysis,Algorithms Analysis 76
795,796,4261,32,Memory Analysis,Memory Analysis 65
796,797,4617,31,Security,Security 96
797,798,8569,120,Artifficial Intelligence,Artifficial Intelligence 59
798,799,5430,6,Algorithms Analysis,Algorithms Analysis 57
799,800,2153,52,Human Computer Interaction,Human Computer Interaction 44
800,801,772,45,Security,Security 95
801,802,5913,149,Autonomous Robotics,Autonomous Robotics 53
802,803,5000,15,Modelling,Modelling 80
803,804,5687,49,Animation,Animation 87
804,805,9236,50,Semantic Web,Semantic Web 17
805,806,1286,29,Autonomus Multi-Robot,Autonomus Multi-Robot 94
806,807,3970,158,Animation,Animation 86
807,808,2246,197,Algorithms Analysis,Algorithms Analysis 85
808,809,2498,190,NLP,NLP 99
809,810,927,68,NLP,NLP 21
810,811,2088,77,Autonomus Multi-Robot,Autonomus Multi-Robot 57
811,812,2133,126,Memory Analysis,Memory Analysis 30
812,813,7044,3,Compilers,Compilers 23
813,814,8935,114,Grid Computing,Grid Computing 12
814,815,2030,3,Operating Systems,Operating Systems 79
815,816,8090,62,Autonomus Multi-Robot,Autonomus Multi-Robot 74
816,817,2005,15,Animation,Animation 88
817,818,7735,179,Semantic Web,Semantic Web 60
818,819,7729,71,Algorithms Analysis,Algorithms Analysis 23
819,820,9805,191,Unity Games,Unity Games 37
820,821,8967,26,Memory Analysis,Memory Analysis 28
821,822,8618,4,Drivers,Drivers 91
822,823,8376,195,Memory Analysis,Memory Analysis 30
823,824,3195,116,NLP,NLP 63
824,825,8897,29,Autonomus Multi-Robot,Autonomus Multi-Robot 99
825,826,7367,128,Semantic Web,Semantic Web 9
826,827,1466,20,Unity Games,Unity Games 83
827,828,2372,49,Unity Games,Unity Games 27
828,829,1776,11,Grid Computing,Grid Computing 78
829,830,6646,75,Security,Security 62
830,831,8044,4,Operating Systems,Operating Systems 90
831,832,3401,65,CPU Analysis,CPU Analysis 62
832,833,3903,58,Big Data,Big Data 81
833,834,7427,48,Unity Games,Unity Games 82
834,835,3728,129,Big Data,Big Data 47
835,836,4309,171,Autonomus Multi-Robot,Autonomus Multi-Robot 59
836,837,4164,34,Artifficial Intelligence,Artifficial Intelligence 90
837,838,5215,90,Compilers,Compilers 91
838,839,1115,101,NLP,NLP 95
839,840,4287,35,Memory Analysis,Memory Analysis 9
840,841,2610,28,Animation,Animation 65
841,842,4967,18,Operating Systems,Operating Systems 68
842,843,2323,80,Artifficial Intelligence,Artifficial Intelligence 22
843,844,1212,58,Containers,Containers 85
844,845,4516,134,CPU Analysis,CPU Analysis 40
845,846,4339,42,Memory Analysis,Memory Analysis 56
846,847,6659,96,Security,Security 75
847,848,9871,97,Animation,Animation 43
848,849,8159,127,Security,Security 83
849,850,1317,197,Algorithms Analysis,Algorithms Analysis 18
850,851,8405,29,Autonomous Robotics,Autonomous Robotics 84
851,852,1938,137,Autonomous Robotics,Autonomous Robotics 42
852,853,3916,50,NLP,NLP 30
853,854,3398,8,Artifficial Intelligence,Artifficial Intelligence 97
854,855,9352,139,Human Computer Interaction,Human Computer Interaction 39
855,856,9380,31,Compilers,Compilers 14
856,857,9544,182,NLP,NLP 98
857,858,2159,130,Operating Systems,Operating Systems 28
858,859,6587,183,Algorithms Analysis,Algorithms Analysis 37
859,860,1669,60,Autonomus Multi-Robot,Autonomus Multi-Robot 16
860,861,1995,129,Cluster Computing,Cluster Computing 6
861,862,1890,132,Security,Security 83
862,863,1064,44,Modelling,Modelling 52
863,864,5688,80,Machine Learning,Machine Learning 84
864,865,4666,182,NLP,NLP 19
865,866,4809,166,Memory Analysis,Memory Analysis 77
866,867,2229,157,NLP,NLP 40
867,868,1555,164,Artifficial Intelligence,Artifficial Intelligence 47
868,869,409,160,Drivers,Drivers 28
869,870,7136,42,Memory Analysis,Memory Analysis 28
870,871,6384,105,Containers,Containers 60
871,872,8592,164,Artifficial Intelligence,Artifficial Intelligence 42
872,873,8361,142,Drivers,Drivers 23
873,874,8683,126,Memory Analysis,Memory Analysis 21
874,875,1238,139,Semantic Web,Semantic Web 61
875,876,1861,8,Machine Learning,Machine Learning 17
876,877,1785,176,Animation,Animation 32
877,878,729,119,Human Computer Interaction,Human Computer Interaction 48
878,879,4196,197,Machine Learning,Machine Learning 51
879,880,4106,176,Modelling,Modelling 87
880,881,4013,2,Artifficial Intelligence,Artifficial Intelligence 90
881,882,9229,134,CPU Analysis,CPU Analysis 98
882,883,643,173,Containers,Containers 42
883,884,913,168,Compilers,Compilers 49
884,885,9584,135,Operating Systems,Operating Systems 8
885,886,6002,138,Machine Learning,Machine Learning 64
886,887,7447,24,Big Data,Big Data 8
887,888,9135,93,Autonomous Robotics,Autonomous Robotics 53
888,889,8870,104,Human Computer Interaction,Human Computer Interaction 19
889,890,9745,3,Drivers,Drivers 9
890,891,6027,165,Big Data,Big Data 61
891,892,8617,53,Cluster Computing,Cluster Computing 14
892,893,1182,52,NLP,NLP 98
893,894,9864,193,Drivers,Drivers 16
894,895,8409,169,Autonomus Multi-Robot,Autonomus Multi-Robot 21
895,896,7388,56,Autonomus Multi-Robot,Autonomus Multi-Robot 70
896,897,3126,85,Autonomous Robotics,Autonomous Robotics 96
897,898,2565,19,Animation,Animation 17
898,899,9607,103,NLP,NLP 60
899,900,9816,97,Animation,Animation 72
900,901,491,142,Compilers,Compilers 94
901,902,6750,82,Cluster Computing,Cluster Computing 60
902,903,4152,51,Animation,Animation 26
903,904,694,36,Autonomous Robotics,Autonomous Robotics 63
904,905,6205,110,Machine Learning,Machine Learning 38
905,906,860,139,Semantic Web,Semantic Web 60
