,Id,Student_id,Professor_id,Area,Title
537,538,3108,158,Animation,Animation 81
538,539,5879,158,Modelling,Modelling 82
539,540,4634,125,CPU Analysis,CPU Analysis 53
540,541,9389,151,NLP,NLP 34
541,542,4334,122,Algorithms Analysis,Algorithms Analysis 59
542,543,4241,182,NLP,NLP 74
543,544,307,46,Memory Analysis,Memory Analysis 79
544,545,7036,193,Operating Systems,Operating Systems 29
545,546,9382,146,Operating Systems,Operating Systems 71
546,547,467,101,Semantic Web,Semantic Web 74
547,548,9618,62,Autonomus Multi-Robot,Autonomus Multi-Robot 88
548,549,3638,184,Big Data,Big Data 81
549,550,1993,68,NLP,NLP 73
550,551,7262,20,Animation,Animation 53
551,552,7780,10,CPU Analysis,CPU Analysis 86
552,553,341,24,Containers,Containers 91
553,554,1517,165,Big Data,Big Data 54
554,555,4221,153,Machine Learning,Machine Learning 68
555,556,7817,120,Algorithms Analysis,Algorithms Analysis 8
556,557,9997,51,Unity Games,Unity Games 72
557,558,1251,38,Semantic Web,Semantic Web 74
558,559,5014,71,Machine Learning,Machine Learning 22
559,560,6898,174,Autonomus Multi-Robot,Autonomus Multi-Robot 19
560,561,5051,124,Autonomous Robotics,Autonomous Robotics 55
561,562,3512,69,Drivers,Drivers 44
562,563,7991,115,Animation,Animation 8
563,564,1954,163,Big Data,Big Data 34
564,565,6291,100,Memory Analysis,Memory Analysis 18
565,566,5806,195,Memory Analysis,Memory Analysis 5
566,567,6652,46,Memory Analysis,Memory Analysis 1
567,568,2210,191,Unity Games,Unity Games 62
568,569,1817,77,Autonomous Robotics,Autonomous Robotics 12
569,570,7069,122,Machine Learning,Machine Learning 16
570,571,6756,171,Autonomous Robotics,Autonomous Robotics 93
571,572,4755,112,Autonomous Robotics,Autonomous Robotics 100
572,573,183,110,Artifficial Intelligence,Artifficial Intelligence 25
573,574,1628,47,Drivers,Drivers 12
574,575,7074,175,Machine Learning,Machine Learning 82
575,576,9376,59,Algorithms Analysis,Algorithms Analysis 25
576,577,3903,79,Artifficial Intelligence,Artifficial Intelligence 66
577,578,3629,117,Cluster Computing,Cluster Computing 92
578,579,2197,2,Algorithms Analysis,Algorithms Analysis 97
579,580,7067,161,Modelling,Modelling 68
580,581,5497,106,Modelling,Modelling 86
581,582,5905,110,Machine Learning,Machine Learning 45
582,583,8009,44,Modelling,Modelling 31
583,584,6522,45,Drivers,Drivers 41
584,585,37,44,Modelling,Modelling 15
585,586,6017,70,Big Data,Big Data 58
586,587,2422,185,Modelling,Modelling 52
587,588,8850,98,Semantic Web,Semantic Web 5
588,589,8705,85,Autonomous Robotics,Autonomous Robotics 13
589,590,2338,102,CPU Analysis,CPU Analysis 5
590,591,2392,163,Cluster Computing,Cluster Computing 7
591,592,9577,192,CPU Analysis,CPU Analysis 24
592,593,987,50,Human Computer Interaction,Human Computer Interaction 29
593,594,8100,3,Drivers,Drivers 67
594,595,8092,14,Security,Security 11
595,596,5637,35,CPU Analysis,CPU Analysis 94
596,597,1064,142,Compilers,Compilers 9
597,598,2370,31,Operating Systems,Operating Systems 67
598,599,7198,36,Autonomus Multi-Robot,Autonomus Multi-Robot 4
599,600,5878,95,Machine Learning,Machine Learning 66
600,601,7503,112,Autonomous Robotics,Autonomous Robotics 12
601,602,3668,134,CPU Analysis,CPU Analysis 71
602,603,5970,162,Operating Systems,Operating Systems 26
603,604,6156,29,Autonomus Multi-Robot,Autonomus Multi-Robot 63
604,605,2424,163,Cluster Computing,Cluster Computing 98
605,606,83,104,Semantic Web,Semantic Web 62
606,607,2482,170,CPU Analysis,CPU Analysis 32
607,608,5281,200,Autonomous Robotics,Autonomous Robotics 89
608,609,6203,64,Autonomous Robotics,Autonomous Robotics 17
609,610,9969,40,Human Computer Interaction,Human Computer Interaction 63
610,611,4655,5,Algorithms Analysis,Algorithms Analysis 62
611,612,8511,61,Artifficial Intelligence,Artifficial Intelligence 53
612,613,677,156,Semantic Web,Semantic Web 22
613,614,108,75,Compilers,Compilers 97
614,615,6164,158,Animation,Animation 79
615,616,3977,175,Artifficial Intelligence,Artifficial Intelligence 3
616,617,310,45,Compilers,Compilers 95
617,618,3612,130,Drivers,Drivers 14
618,619,1715,182,Human Computer Interaction,Human Computer Interaction 42
619,620,335,89,Modelling,Modelling 7
620,621,8170,124,Autonomous Robotics,Autonomous Robotics 92
621,622,2374,20,Animation,Animation 84
622,623,8160,26,Memory Analysis,Memory Analysis 23
623,624,6683,135,Operating Systems,Operating Systems 98
624,625,9090,42,Memory Analysis,Memory Analysis 20
625,626,7914,129,Containers,Containers 51
626,627,9489,75,Compilers,Compilers 73
627,628,8880,130,Drivers,Drivers 91
628,629,7475,157,Human Computer Interaction,Human Computer Interaction 57
629,630,4926,3,Drivers,Drivers 75
630,631,3556,80,Algorithms Analysis,Algorithms Analysis 14
631,632,6297,144,Unity Games,Unity Games 27
632,633,3841,157,NLP,NLP 38
633,634,6754,93,Autonomous Robotics,Autonomous Robotics 46
634,635,542,117,Containers,Containers 77
635,636,4994,107,Memory Analysis,Memory Analysis 49
636,637,7677,102,Memory Analysis,Memory Analysis 62
637,638,1631,10,Memory Analysis,Memory Analysis 20
638,639,5556,68,NLP,NLP 10
639,640,1080,49,Unity Games,Unity Games 20
640,641,6791,91,NLP,NLP 45
641,642,8651,129,Containers,Containers 17
642,643,4072,55,NLP,NLP 8
643,644,2152,53,Cluster Computing,Cluster Computing 100
644,645,154,200,Autonomus Multi-Robot,Autonomus Multi-Robot 42
645,646,2570,145,Algorithms Analysis,Algorithms Analysis 90
646,647,710,72,Animation,Animation 68
647,648,8433,162,Security,Security 16
648,649,5447,115,Modelling,Modelling 57
649,650,4738,132,Security,Security 56
650,651,6653,94,Human Computer Interaction,Human Computer Interaction 97
651,652,2758,87,NLP,NLP 64
652,653,8315,1,Drivers,Drivers 24
653,654,1237,8,Machine Learning,Machine Learning 97
654,655,6428,55,Human Computer Interaction,Human Computer Interaction 90
655,656,5842,66,Autonomus Multi-Robot,Autonomus Multi-Robot 70
656,657,3413,99,Autonomus Multi-Robot,Autonomus Multi-Robot 59
657,658,2489,75,Security,Security 41
658,659,1297,123,Semantic Web,Semantic Web 82
659,660,2460,198,NLP,NLP 6
660,661,4356,145,Algorithms Analysis,Algorithms Analysis 31
661,662,3081,181,Memory Analysis,Memory Analysis 38
662,663,7595,98,Semantic Web,Semantic Web 79
663,664,9004,56,Autonomus Multi-Robot,Autonomus Multi-Robot 50
664,665,4647,102,CPU Analysis,CPU Analysis 79
665,666,7900,94,Human Computer Interaction,Human Computer Interaction 21
666,667,9506,74,Artifficial Intelligence,Artifficial Intelligence 14
667,668,5937,158,Unity Games,Unity Games 96
668,669,4627,35,Memory Analysis,Memory Analysis 78
669,670,8784,94,NLP,NLP 55
670,671,9346,17,Cluster Computing,Cluster Computing 12
671,672,1560,130,Drivers,Drivers 2
672,673,9672,19,Modelling,Modelling 63
673,674,6158,73,Artifficial Intelligence,Artifficial Intelligence 26
674,675,9986,154,Human Computer Interaction,Human Computer Interaction 56
675,676,7302,138,Algorithms Analysis,Algorithms Analysis 36
676,677,2673,192,CPU Analysis,CPU Analysis 62
677,678,7432,103,Human Computer Interaction,Human Computer Interaction 87
678,679,7762,50,NLP,NLP 69
679,680,8672,65,Memory Analysis,Memory Analysis 81
680,681,1874,4,Security,Security 56
681,682,5762,7,Containers,Containers 57
682,683,5869,169,Autonomous Robotics,Autonomous Robotics 19
683,684,891,69,Operating Systems,Operating Systems 59
684,685,408,124,Autonomus Multi-Robot,Autonomus Multi-Robot 53
685,686,9579,95,Artifficial Intelligence,Artifficial Intelligence 8
686,687,2407,163,Containers,Containers 70
687,688,7707,108,Grid Computing,Grid Computing 26
688,689,2707,56,Autonomous Robotics,Autonomous Robotics 29
689,690,7022,198,NLP,NLP 92
690,691,1632,25,Semantic Web,Semantic Web 72
691,692,3074,193,Security,Security 40
692,693,1520,28,Modelling,Modelling 8
693,694,3396,200,Autonomous Robotics,Autonomous Robotics 24
694,695,8527,187,Autonomous Robotics,Autonomous Robotics 37
695,696,4347,75,Operating Systems,Operating Systems 48
696,697,8266,150,NLP,NLP 5
697,698,1470,116,NLP,NLP 2
698,699,7046,167,Autonomus Multi-Robot,Autonomus Multi-Robot 58
699,700,6244,69,Drivers,Drivers 30
700,701,2828,183,Artifficial Intelligence,Artifficial Intelligence 17
701,702,7132,33,Drivers,Drivers 50
702,703,3781,51,Modelling,Modelling 15
703,704,4751,67,Semantic Web,Semantic Web 46
704,705,425,100,CPU Analysis,CPU Analysis 10
705,706,2920,105,Grid Computing,Grid Computing 79
706,707,7117,74,Machine Learning,Machine Learning 75
707,708,9189,156,Semantic Web,Semantic Web 100
708,709,5084,9,Memory Analysis,Memory Analysis 34
709,710,5963,25,NLP,NLP 34
710,711,9024,149,Autonomus Multi-Robot,Autonomus Multi-Robot 17
711,712,3969,75,Drivers,Drivers 87
712,713,9421,57,Containers,Containers 82
713,714,9165,53,Big Data,Big Data 70
714,715,8635,186,Operating Systems,Operating Systems 17
715,716,4932,104,Human Computer Interaction,Human Computer Interaction 72
716,717,8113,109,Algorithms Analysis,Algorithms Analysis 32
717,718,5623,64,Autonomous Robotics,Autonomous Robotics 69
718,719,438,122,Artifficial Intelligence,Artifficial Intelligence 90
719,720,6990,182,Human Computer Interaction,Human Computer Interaction 19
720,721,4129,103,Semantic Web,Semantic Web 82
721,722,2006,137,Autonomus Multi-Robot,Autonomus Multi-Robot 49
722,723,1564,67,Semantic Web,Semantic Web 15
723,724,4001,10,Memory Analysis,Memory Analysis 70
724,725,1616,31,Operating Systems,Operating Systems 47
725,726,80,47,Security,Security 44
726,727,8222,169,Autonomous Robotics,Autonomous Robotics 100
727,728,5855,65,CPU Analysis,CPU Analysis 12
728,729,5277,116,Human Computer Interaction,Human Computer Interaction 1
729,730,8968,101,Human Computer Interaction,Human Computer Interaction 28
730,731,3060,102,CPU Analysis,CPU Analysis 1
731,732,6029,75,Compilers,Compilers 40
732,733,6229,181,Memory Analysis,Memory Analysis 59
733,734,1445,111,Memory Analysis,Memory Analysis 90
734,735,1155,101,NLP,NLP 43
735,736,8339,153,Artifficial Intelligence,Artifficial Intelligence 24
736,737,3390,155,Semantic Web,Semantic Web 41
737,738,8609,62,Autonomus Multi-Robot,Autonomus Multi-Robot 22
738,739,8729,135,Drivers,Drivers 53
739,740,4626,85,Autonomus Multi-Robot,Autonomus Multi-Robot 80
740,741,4277,74,Artifficial Intelligence,Artifficial Intelligence 56
741,742,2786,119,NLP,NLP 74
742,743,9611,1,Drivers,Drivers 86
743,744,3904,103,Semantic Web,Semantic Web 62
744,745,8903,134,Memory Analysis,Memory Analysis 52
745,746,483,184,Big Data,Big Data 27
746,747,8486,191,Animation,Animation 98
747,748,4651,33,Drivers,Drivers 69
748,749,8529,60,Autonomus Multi-Robot,Autonomus Multi-Robot 34
749,750,781,112,Autonomus Multi-Robot,Autonomus Multi-Robot 75
750,751,7843,108,Grid Computing,Grid Computing 1
751,752,4656,31,Security,Security 45
752,753,237,12,Modelling,Modelling 79
753,754,2068,39,Compilers,Compilers 16
754,755,1565,124,Autonomous Robotics,Autonomous Robotics 73
755,756,5416,57,Containers,Containers 48
756,757,5408,82,Containers,Containers 78
757,758,7944,111,CPU Analysis,CPU Analysis 58
758,759,9597,77,Autonomus Multi-Robot,Autonomus Multi-Robot 54
759,760,2668,123,Human Computer Interaction,Human Computer Interaction 99
760,761,3734,21,Semantic Web,Semantic Web 50
761,762,9902,125,CPU Analysis,CPU Analysis 93
762,763,391,94,NLP,NLP 82
763,764,5228,135,Security,Security 49
764,765,1372,120,Machine Learning,Machine Learning 8
765,766,8171,107,Memory Analysis,Memory Analysis 39
766,767,7322,9,Memory Analysis,Memory Analysis 33
767,768,5064,123,NLP,NLP 25
768,769,4113,38,NLP,NLP 60
769,770,5076,104,NLP,NLP 4
770,771,759,5,Algorithms Analysis,Algorithms Analysis 52
771,772,7362,163,Grid Computing,Grid Computing 88
772,773,7098,79,Algorithms Analysis,Algorithms Analysis 19
773,774,6782,39,Operating Systems,Operating Systems 56
774,775,9230,63,Animation,Animation 6
775,776,7164,44,Animation,Animation 83
776,777,3281,123,Human Computer Interaction,Human Computer Interaction 65
777,778,7182,6,Algorithms Analysis,Algorithms Analysis 13
778,779,9491,29,Autonomous Robotics,Autonomous Robotics 62
779,780,6708,133,Semantic Web,Semantic Web 71
780,781,3421,6,Algorithms Analysis,Algorithms Analysis 53
781,782,7516,98,Human Computer Interaction,Human Computer Interaction 27
782,783,9452,145,Artifficial Intelligence,Artifficial Intelligence 4
783,784,5543,17,Grid Computing,Grid Computing 63
784,785,6825,25,Human Computer Interaction,Human Computer Interaction 82
785,786,5314,151,Semantic Web,Semantic Web 43
786,787,2519,180,Autonomous Robotics,Autonomous Robotics 81
787,788,6155,13,Drivers,Drivers 8
788,789,3759,189,Autonomus Multi-Robot,Autonomus Multi-Robot 92
789,790,487,113,Operating Systems,Operating Systems 12
790,791,1288,101,Human Computer Interaction,Human Computer Interaction 100
791,792,5395,94,Human Computer Interaction,Human Computer Interaction 63
792,793,9541,66,Autonomous Robotics,Autonomous Robotics 41
793,794,7550,68,Human Computer Interaction,Human Computer Interaction 49
794,795,3447,62,Autonomous Robotics,Autonomous Robotics 75
795,796,1178,179,Semantic Web,Semantic Web 59
796,797,5768,47,Operating Systems,Operating Systems 11
797,798,1406,121,Artifficial Intelligence,Artifficial Intelligence 65
798,799,3782,184,Big Data,Big Data 76
799,800,5435,87,Semantic Web,Semantic Web 43
800,801,7968,32,CPU Analysis,CPU Analysis 18
801,802,4979,186,Operating Systems,Operating Systems 16
802,803,3,194,Grid Computing,Grid Computing 68
803,804,1424,199,Modelling,Modelling 19
804,805,7055,178,Autonomous Robotics,Autonomous Robotics 32
805,806,9347,93,Autonomous Robotics,Autonomous Robotics 71
806,807,6252,160,Operating Systems,Operating Systems 11
807,808,5725,27,Autonomous Robotics,Autonomous Robotics 82
808,809,3868,19,Animation,Animation 97
809,810,6432,163,Cluster Computing,Cluster Computing 26
810,811,8050,10,Memory Analysis,Memory Analysis 93
811,812,6673,95,Artifficial Intelligence,Artifficial Intelligence 32
812,813,1120,7,Cluster Computing,Cluster Computing 57
813,814,160,107,CPU Analysis,CPU Analysis 25
814,815,1862,99,Autonomus Multi-Robot,Autonomus Multi-Robot 23
815,816,5017,150,Semantic Web,Semantic Web 73
816,817,5581,172,Artifficial Intelligence,Artifficial Intelligence 15
817,818,8642,71,Algorithms Analysis,Algorithms Analysis 78
818,819,9721,200,Autonomus Multi-Robot,Autonomus Multi-Robot 39
819,820,2722,125,CPU Analysis,CPU Analysis 73
820,821,9383,56,Autonomous Robotics,Autonomous Robotics 17
821,822,1887,76,Machine Learning,Machine Learning 49
822,823,5634,192,CPU Analysis,CPU Analysis 76
823,824,2978,78,Autonomus Multi-Robot,Autonomus Multi-Robot 36
824,825,1083,81,Cluster Computing,Cluster Computing 74
825,826,2231,200,Autonomous Robotics,Autonomous Robotics 61
826,827,386,69,Security,Security 57
827,828,6796,80,Machine Learning,Machine Learning 53
828,829,6690,109,Artifficial Intelligence,Artifficial Intelligence 31
829,830,6529,116,NLP,NLP 71
830,831,6510,55,NLP,NLP 77
831,832,8081,123,Human Computer Interaction,Human Computer Interaction 53
832,833,4215,109,Algorithms Analysis,Algorithms Analysis 86
833,834,8972,113,Drivers,Drivers 27
834,835,7893,91,Human Computer Interaction,Human Computer Interaction 20
835,836,8682,14,Compilers,Compilers 14
836,837,3453,109,Algorithms Analysis,Algorithms Analysis 44
837,838,6556,157,Human Computer Interaction,Human Computer Interaction 40
838,839,4065,64,Autonomus Multi-Robot,Autonomus Multi-Robot 99
839,840,9704,200,Autonomus Multi-Robot,Autonomus Multi-Robot 59
840,841,2751,80,Machine Learning,Machine Learning 42
841,842,1682,9,Memory Analysis,Memory Analysis 20
842,843,9797,55,Semantic Web,Semantic Web 57
843,844,2860,173,Grid Computing,Grid Computing 24
844,845,2499,196,Autonomous Robotics,Autonomous Robotics 40
845,846,1546,1,Compilers,Compilers 13
846,847,8026,120,Machine Learning,Machine Learning 86
847,848,6175,31,Compilers,Compilers 62
848,849,2732,106,Unity Games,Unity Games 88
849,850,8325,17,Containers,Containers 89
850,851,4339,195,CPU Analysis,CPU Analysis 39
851,852,7384,102,CPU Analysis,CPU Analysis 41
852,853,8464,194,Big Data,Big Data 58
853,854,8696,22,Human Computer Interaction,Human Computer Interaction 59
854,855,6220,74,Machine Learning,Machine Learning 26
855,856,6558,25,NLP,NLP 94
856,857,7955,187,Autonomous Robotics,Autonomous Robotics 17
857,858,9206,117,Containers,Containers 70
858,859,3642,183,Artifficial Intelligence,Artifficial Intelligence 21
859,860,8010,95,Algorithms Analysis,Algorithms Analysis 57
860,861,26,6,Machine Learning,Machine Learning 69
861,862,1687,167,Autonomus Multi-Robot,Autonomus Multi-Robot 28
862,863,9128,182,Semantic Web,Semantic Web 35
863,864,3409,39,Drivers,Drivers 42
864,865,4460,195,CPU Analysis,CPU Analysis 14
865,866,4184,50,NLP,NLP 64
866,867,9641,58,Cluster Computing,Cluster Computing 4
867,868,1764,186,Operating Systems,Operating Systems 74
868,869,3129,194,Big Data,Big Data 3
869,870,7284,122,Artifficial Intelligence,Artifficial Intelligence 37
870,871,6605,170,CPU Analysis,CPU Analysis 89
871,872,817,60,Autonomus Multi-Robot,Autonomus Multi-Robot 14
872,873,7422,95,Algorithms Analysis,Algorithms Analysis 30
873,874,8126,175,Artifficial Intelligence,Artifficial Intelligence 52
874,875,9279,79,Machine Learning,Machine Learning 65
875,876,3763,109,Machine Learning,Machine Learning 55
876,877,770,95,Machine Learning,Machine Learning 99
877,878,31,147,Artifficial Intelligence,Artifficial Intelligence 89
878,879,1800,139,Human Computer Interaction,Human Computer Interaction 16
879,880,290,154,NLP,NLP 84
880,881,6000,120,Artifficial Intelligence,Artifficial Intelligence 29
881,882,5074,121,Machine Learning,Machine Learning 35
882,883,6545,147,Algorithms Analysis,Algorithms Analysis 50
883,884,1438,143,CPU Analysis,CPU Analysis 70
884,885,9761,97,Unity Games,Unity Games 38
885,886,9289,104,NLP,NLP 33
886,887,2097,147,Algorithms Analysis,Algorithms Analysis 27
887,888,3502,146,Drivers,Drivers 89
888,889,1059,129,Cluster Computing,Cluster Computing 98
889,890,282,92,Autonomous Robotics,Autonomous Robotics 80
890,891,443,62,Autonomus Multi-Robot,Autonomus Multi-Robot 37
891,892,5605,131,Autonomus Multi-Robot,Autonomus Multi-Robot 82
892,893,8657,195,CPU Analysis,CPU Analysis 65
893,894,3347,4,Operating Systems,Operating Systems 96
894,895,8960,109,Machine Learning,Machine Learning 41
895,896,2233,67,Semantic Web,Semantic Web 50
896,897,5295,121,Algorithms Analysis,Algorithms Analysis 69
897,898,9525,11,Cluster Computing,Cluster Computing 95
898,899,5893,118,Memory Analysis,Memory Analysis 24
899,900,6721,87,NLP,NLP 69
900,901,2566,164,Algorithms Analysis,Algorithms Analysis 85
